Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, -0.042284888966427799, 0.73932687835929223, -6629.1496322778266, -0.048710250622268025, 3.6545140724378653, 0.23020391127215831, -308.58631367780771, -0.043360335298540442, 1.2272569814755798, -6937.7359459556346
2015-Jan-01 01:00:00, -0.0010101843157822529, 0.74065106016902693, -158.37012108078568, -0.025185603054310061, 3.6880982506245923, 0.26016671946963577, -159.55435057295958, -0.0050565503885783899, 1.233980687333283, -317.92447165374529
2015-Jan-01 02:00:00, -0.012708940963763375, 0.74048733876133821, -1992.4250335258694, -0.03225764432533345, 3.6788830843882931, 0.25204021898051271, -204.35673032102775, -0.015980909524264508, 1.2323019783400471, -2196.7817638468973
2015-Jan-01 03:00:00, -0.015820001263499868, 0.7403285188612152, -2480.1568154011047, -0.032522082403333492, 3.6757671956545317, 0.24896503768421269, -206.03198287349099, -0.018615515798336278, 1.2316482183880983, -2686.1887982745957
2015-Jan-01 04:00:00, -0.018237748979485133, 0.74012623024145319, -2859.1955636189246, -0.032626140244394523, 3.6729625701964599, 0.2461764308271284, -206.69120398551735, -0.020646009158394079, 1.2310103630628983, -3065.886767604442
2015-Jan-01 05:00:00, -0.019548196908425901, 0.73993322485870483, -3064.6390593593082, -0.032247466279678734, 3.6709608519983434, 0.24411641978838319, -204.29225096506244, -0.021673739935783851, 1.2305146239715556, -3268.9313103243708
2015-Jan-01 06:00:00, -0.0036108922275846084, 0.74049581025811229, -566.09217779174799, -0.021763457650254971, 3.6844466832344653, 0.25598834909003632, -137.87457636494011, -0.006649181890937864, 1.2332402405088994, -703.96675415668813
2015-Jan-01 07:00:00, 0.0034802385756357427, 0.74099068104481292, 545.60914874890864, -0.016859516460282529, 3.6914813774327229, 0.26226813355359524, -106.80741668141852, 7.5867565707334286e-005, 1.2348297156894601, 438.80173206749009
2015-Jan-01 08:00:00, 0.0053687971812751466, 0.74132715123437898, 841.68507308323751, -0.014865061610795711, 3.6939221321984514, 0.26440186314855407, -94.172263670758298, 0.0019821505786455384, 1.2355183909766332, 747.51280941247921
2015-Jan-01 09:00:00, 0.0061069194318407981, 0.74158469932593429, 957.40307460851716, -0.013319635058657553, 3.6953514073802176, 0.2655932363035064, -84.38176830906734, 0.0028553955657245143, 1.2359720571497688, 873.02130629944986
2015-Jan-01 10:00:00, 0.0062224261544133854, 0.74178448314583911, 975.51146666497073, -0.012252744931821602, 3.6962209666728514, 0.26629855917661505, -77.622868752327079, 0.0031301402965760428, 1.2362839447879592, 897.8885979126436
2015-Jan-01 11:00:00, 0.0064673023122642235, 0.7419620432034445, 1013.9015566344473, -0.011397670317294476, 3.6970903156361428, 0.26703627847197314, -72.205850366144276, 0.0034771485564381093, 1.2365772931670733, 941.69570626830296
