Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, -15.925174781455981, 292.6271956824628, -6305.5141854843887, -2.1696981441643479, 290.58714573375238, 17.771147751096464, -172.69408339520393, -13.622848797491351, 292.28574186524145, -6478.2082688795927
2015-Jan-01 01:00:00, 0.41503606832972323, 293.10212385960602, 164.33199963294052, -0.34531441323235368, 293.25481531370815, 20.157972805199677, -27.484816833487105, 0.28777223612819031, 293.12768062594557, 136.84718279945341
2015-Jan-01 02:00:00, -4.1716866074997707, 293.06185373731114, -1651.7639173175914, -1.0640872638140007, 292.55498963247169, 19.568794580961878, -84.694534661937766, -3.6515514711190735, 292.97701724420506, -1736.4584519795292
2015-Jan-01 03:00:00, -5.4219788512133311, 293.00487161158401, -2146.812517218495, -1.1261888855981192, 292.31384331267304, 19.337208147183333, -89.637426225083999, -4.7029700432831563, 292.88921059523477, -2236.4499434435788
2015-Jan-01 04:00:00, -6.4023061584305969, 292.93027452749629, -2534.9694967747992, -1.186940682276451, 292.09952362934615, 19.132240558617866, -94.47288035043978, -5.5293831934008697, 292.79122740979568, -2629.4423771252391
2015-Jan-01 05:00:00, -6.9405740408683139, 292.85774761221899, -2748.0946784370981, -1.2099778502205916, 291.94906672607766, 18.985329983020733, -96.306491451059955, -5.9814142195671502, 292.70565694531888, -2844.4011698881582
2015-Jan-01 06:00:00, -0.6240567939719065, 293.05929369546328, -247.09298459442104, -0.3943522944550909, 293.0184635414862, 19.929169894693246, -31.387918272818943, -0.58560995190193355, 293.05245973929368, -278.48090286723999
2015-Jan-01 07:00:00, 1.7659750629574542, 293.22546855243826, 699.23130913806187, -0.077754215184049305, 293.58665398264662, 20.448623419408307, -6.1887378008955594, 1.4573804619566038, 293.28592204473989, 693.04257133716635
2015-Jan-01 08:00:00, 2.3452666429495523, 293.34006835601332, 928.59967245582277, 0.029082375618749101, 293.78749637563209, 20.633019452355029, 2.3147709343546707, 1.9575947822836071, 293.41495672103946, 930.91444339017744
2015-Jan-01 09:00:00, 2.5980633408254024, 293.42935414883021, 1028.6935920752123, 0.11530666509979781, 293.90582333586298, 20.73807309772036, 9.1776724298377808, 2.182511385985241, 293.50910328575867, 1037.87126450505
2015-Jan-01 10:00:00, 2.669278276436108, 293.50095942367477, 1056.8908830232874, 0.17296100617909638, 293.97912483421709, 20.802499321750759, 13.766588917240988, 2.2514566140481165, 293.58099246639318, 1070.6574719405285
2015-Jan-01 11:00:00, 2.767645270949632, 293.56457760677915, 1095.8389314937344, 0.2245824790898934, 294.0507236886466, 20.866151597926148, 17.875327716606979, 2.341999566410446, 293.6459464161486, 1113.7142592103414
2015-Jan-01 12:00:00, 2.6683642215253034, 293.61484072371508, 1056.5289663545232, 0.23494050473838696, 294.08054467202936, 20.894378073118162, 18.699760253437834, 2.2610693817401364, 293.69278802640122, 1075.2287266079611
2015-Jan-01 13:00:00, 2.5115606840595461, 293.65523030104714, 994.44318435257094, 0.22900986060390974, 294.09299060855534, 20.907736969407836, 18.227718944142641, 2.1295182285974952, 293.72850053059284, 1012.6709032967136
2015-Jan-01 14:00:00, 2.3532196659116589, 293.688836862176, 931.74864254834824, 0.21989448660243333, 294.0989191834783, 20.915068759480107, 17.502193523833206, 1.9961538860713537, 293.75747448257948, 949.25083607218141
2015-Jan-01 15:00:00, 2.2131197956061257, 293.71782695636671, 876.27661591635569, 0.21464405371689649, 294.10280991876203, 20.919767743220177, 17.08429267572005, 1.8786244705658659, 293.78226356594985, 893.3609085920757
2015-Jan-01 16:00:00, 2.083564053318657, 293.74313183310954, 824.979497861749, 0.21234161276518243, 294.10435653338027, 20.921668794203129, 16.901033114569906, 1.7703677780994929, 293.80359189824668, 841.88053097631894
2015-Jan-01 17:00:00, 1.9679055865300832, 293.76562629405726, 779.18495475532461, 0.21586752090329656, 294.10451756315689, 20.921287047817827, 17.181672831981761, 1.6746578227665223, 293.8223482961485, 796.36662758730643
2015-Jan-01 18:00:00, 1.8609467063302501, 293.78573706338761, 736.83498085432154, 0.22486501027452802, 294.10283020996798, 20.918214626568158, 17.897815390338124, 1.5871071659026876, 293.83881059983855, 754.73279624465965
2015-Jan-01 19:00:00, 1.7641188793947307, 293.80392932569436, 698.49636010634106, 0.23981554507256339, 294.09994685842599, 20.913029798760306, 19.087782257461576, 1.5089882673053165, 293.85347532655555, 717.58414236380258
2015-Jan-01 20:00:00, 1.6704315765093616, 293.82029278648685, 661.40121826643099, 0.25871256878130466, 294.09504027167503, 20.905214215632384, 20.59186437923313, 1.4341447913072007, 293.86627870837503, 681.99308264566412
2015-Jan-01 21:00:00, 1.5885659505383469, 293.83535708307198, 628.98682577480918, 0.28131484169045445, 294.09033085463727, 20.897025418401313, 22.390860618959927, 1.3697645033164008, 293.87803337521245, 651.37768639376907
2015-Jan-01 22:00:00, 1.5174203171184653, 293.84941288568677, 600.81697477344255, 0.30673824548796008, 294.08608657454039, 20.888867474931942, 24.414400818505683, 1.3147821341362536, 293.88902619738337, 625.23137559194822
2015-Jan-01 23:00:00, 8.0821054535574746, 294.12999966070345, 3200.0798286578138, 1.2004454542683725, 295.37612276134558, 22.04132691565826, 95.547773752952381, 6.9302860693988695, 294.33856979385672, 3295.627602410766
2015-Jan-02 00:00:00, 4.7759697217521611, 294.13803905003005, 1891.0275863985764, 0.75735522948890266, 294.88566591436188, 21.619079109337576, 60.280628212236408, 4.1033532207730854, 294.26317326394707, 1951.3082146108129
2015-Jan-02 01:00:00, -2.693050022462268, 293.88352374826468, -1066.3032181366341, -0.15421647152782478, 293.4472997419391, 20.321039732101553, -12.274643948316413, -2.2681121880704787, 293.81051065747369, -1078.5778620849505
2015-Jan-02 02:00:00, -6.5900577588134137, 293.62916149017207, -2609.3090500800354, -0.49849095011417888, 292.64863655359625, 19.57537394834111, -39.67668864091155, -5.5704803994434711, 293.46504590923439, -2648.9857387209468
2015-Jan-02 03:00:00, -6.8675094866381121, 293.48103438724269, -2719.1650378223462, -0.4925867789354727, 292.45655020887142, 19.382378719083306, -39.206754409434502, -5.8005053701889864, 293.30956111836082, -2758.3717922317805
2015-Jan-02 04:00:00, -7.0622876039228526, 293.36452535728688, -2796.2867145646965, -0.52124070370144626, 292.3152630134087, 19.245502491433058, -41.487423398549019, -5.9674784135321817, 293.18890483740194, -2837.7741379632453
2015-Jan-02 05:00:00, -7.9131222166156743, 293.23660228047714, -3133.1715395954961, -0.62914215942729068, 292.07900200537551, 19.025851768099528, -50.075688565158025, -6.6939644226297794, 293.04284867508147, -3183.2472281606542
2015-Jan-02 06:00:00, -1.9126200058289731, 293.38406546945095, -757.29483309904481, 0.077363734737846621, 293.02865124202907, 19.866741915590637, 6.1576580569587849, -1.5795460314126126, 293.32457793350864, -751.13717504208603
2015-Jan-02 07:00:00, 0.56256250590090451, 293.51343075108514, 222.74454816724383, 0.35738723703431791, 293.55662044757531, 20.351604472904569, 28.445736326403484, 0.52822124930657977, 293.52065963621146, 251.19028449364731
2015-Jan-02 08:00:00, 1.6078146543350671, 293.61411644760909, 636.60827900895129, 0.49792955946214129, 293.83233566422211, 20.605684689614009, 39.632005538637152, 1.4220473879203634, 293.65064093787987, 676.24028454758843
2015-Jan-02 09:00:00, 1.8189446217478558, 293.6818423356238, 720.20441046569385, 0.53960112713693387, 293.93204115361726, 20.698975283136804, 42.948795573506814, 1.604814217711287, 293.72371941884035, 763.15320603920065
2015-Jan-02 10:00:00, 1.8616680010692501, 293.73244518822167, 737.12057484440925, 0.54658297839435566, 293.9893374014523, 20.75519674902074, 43.50450624070033, 1.6415553507653877, 293.77544257996567, 780.62508108510963
2015-Jan-02 11:00:00, 1.7917322940401801, 293.77038489238157, 709.42978973245056, 0.50779849140265487, 294.02131858592918, 20.793148393919296, 40.417509347146442, 1.5768335861692389, 293.8123849755587, 749.84729907959695
2015-Jan-02 12:00:00, 1.7190123550887151, 293.80112131626697, 680.63659826556864, 0.44665806766693739, 294.04972082409961, 20.830962551864843, 35.551122995739618, 1.506051771171302, 293.84273071458705, 716.1877212613083
2015-Jan-02 13:00:00, 1.64079658945648, 293.82666142490183, 649.66735450587851, 0.37463110512780756, 294.07391804695476, 20.866247561680552, 29.818237843539606, 1.4288718578433242, 293.86804605741372, 679.48559234941808
2015-Jan-02 14:00:00, 1.5509599794301625, 293.84788770493242, 614.0968802931626, 0.30043600654310321, 294.09197722528535, 20.895728288520559, 23.912782940992681, 1.3416532492988948, 293.88874224308773, 638.00966323415525
2015-Jan-02 15:00:00, 1.4638519803313992, 293.86595765097684, 579.60678950772274, 0.23315535276713986, 294.10641329438454, 20.920521500685879, 18.557673583812925, 1.2578638565656839, 293.90620396816422, 598.16446309153571
2015-Jan-02 16:00:00, 1.3804299052857398, 293.88155298003892, 546.5761267488142, 0.17649552870252377, 294.11735226761118, 20.940182652889689, 14.047914284580548, 1.178921119273832, 293.92101993862514, 560.62404103339475
2015-Jan-02 17:00:00, 1.307350585670825, 293.89540720578935, 517.64063983447443, 0.13697922610072297, 294.12506646259828, 20.953979963550069, 10.902669553031114, 1.1114594171509968, 293.93384647535095, 528.54330938750559
2015-Jan-02 18:00:00, 1.2423327383120679, 293.90790076168986, 491.89706311042551, 0.11568163861188084, 294.12931247585692, 20.961504514519163, 9.2075179210831077, 1.0537592580831203, 293.94495959695399, 501.10458103150859
2015-Jan-02 19:00:00, 1.1858636616024352, 293.91937334107303, 469.53834057706803, 0.11005128748718021, 294.13103597608631, 20.964094747588319, 8.7593780131016583, 1.005799324458251, 293.95480042202956, 478.29771859016967
2015-Jan-02 20:00:00, 1.1327745722003191, 293.92988783678891, 448.51791154483567, 0.11705433564338118, 294.12990546679663, 20.961886193309738, 9.3167758177503739, 0.96276817004309234, 293.96336583242368, 457.83468736258607
2015-Jan-02 21:00:00, 1.0852538021671452, 293.9396599469307, 429.70223801777098, 0.13583348160182845, 294.12670904858783, 20.955798924753424, 10.811475625168908, 0.92634436330295011, 293.97096733222736, 440.51371364293988
2015-Jan-02 22:00:00, 1.0359921155117338, 293.94855551497062, 410.19725497869729, 0.16057751742479787, 294.12131199850256, 20.946592792789943, 12.780942482777149, 0.88946940102771266, 293.97747067010636, 422.97819746147445
2015-Jan-02 23:00:00, -15.265078617270989, 293.29196710129708, -6044.1515452514532, -1.7158954899463603, 291.27270767658626, 18.38685158837194, -136.57429704461478, -12.997281055755398, 292.95399310268817, -6180.7258422960676
