Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 0.0038782516041873318, 0.73792230968862915, 620.52025666997304, 0.033026819510403906, 1.5076828823068895, 0.10326473733426952, 1258.4222248777003, 0.013437728175580936, 0.99037066952580044, 1878.9424815476732
2015-Jan-01 01:00:00, 0.0038788361544286219, 0.73792224796065387, 620.61378470857949, 0.033136741199740298, 1.5076662905896077, 0.10323122433875047, 1262.6105754033524, 0.013474170604772772, 0.99036518667229989, 1883.2243601119319
2015-Jan-01 02:00:00, 0.0038794204992963818, 0.73792218625499084, 620.70727988742101, 0.033272116544770108, 1.5076458741399044, 0.10318996829047893, 1267.7687875900372, 0.013518960600231313, 0.99035844948606444, 1888.4760674774582
2015-Jan-01 03:00:00, 0.0038800046323789255, 0.73792212457226813, 620.80074118062805, 0.033424542857941518, 1.5076229031588133, 0.10314353289511786, 1273.5766934978599, 0.013569342437536547, 0.99035087453882309, 1894.377434678488
2015-Jan-01 04:00:00, 0.0038805885471497768, 0.7379220629131269, 620.89416754396427, 0.033586230951292012, 1.5075985514753758, 0.10309429104458274, 1279.7375013863175, 0.013622761593669541, 0.99034284679644502, 1900.6316689302816
2015-Jan-01 05:00:00, 0.0038811722371665598, 0.73792200127820218, 620.98755794664953, 0.033750510060836063, 1.5075738208240959, 0.10304427136674278, 1285.9970348684387, 0.013677030340628062, 0.99033469478518876, 1906.9845928150883
2015-Jan-01 06:00:00, 0.0038817556962643762, 0.73792193966810216, 621.08091140230022, 0.033913842699962227, 1.5075492406439186, 0.10299454785908788, 1292.2205049503686, 0.013730988530810445, 0.99032659213866547, 1913.3014163526689
2015-Jan-01 07:00:00, 0.0038823389187784847, 0.73792187808338838, 621.17422700455757, 0.034071099037500753, 1.5075255764188231, 0.1029466756886986, 1298.2124494698526, 0.013782953796423959, 0.99031878990307398, 1919.3866764744103
2015-Jan-01 08:00:00, 0.003882921899756437, 0.73792181652455302, 621.26750396102989, 0.034174610241932218, 1.5075099399641378, 0.10291510478193727, 1302.1565410327528, 0.013817292807674297, 0.99031362044828763, 1923.4240449937827
2015-Jan-01 09:00:00, 0.0038835046351721469, 0.7379217549919983, 621.36074162754346, 0.034171609235974162, 1.5075102114554517, 0.10291583824628946, 1302.042193582693, 0.013816700230058829, 0.99031366813323829, 1923.4029352102366
2015-Jan-01 10:00:00, 0.0038840871221285851, 0.73792169348601599, 621.45393954057363, 0.034039656531640559, 1.5075297965083245, 0.10295573601849596, 1297.0143944113613, 0.013773816874710467, 0.99032004985354716, 1918.4683339519349
2015-Jan-01 11:00:00, 0.00388466935902814, 0.73792163200677197, 621.54709744450236, 0.033793285137878423, 1.5075666264518024, 0.10303049222501363, 1287.626895339987, 0.013693408942414522, 0.99033208717422794, 1909.1739927844892
2015-Jan-01 12:00:00, 0.0038852513457274195, 0.73792157055428798, 621.64021531638718, 0.033507290517955854, 1.5076095643963165, 0.10311745600798862, 1276.7296308972925, 0.013600006128017388, 0.99034612767452301, 1898.3698462136797
