Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 0.0042220750411413911, 0.73762119880316002, 675.53200658262256, 0.035954415477022536, 1.5072258093122328, 0.10235699199081211, 1369.9725310976085, 0.014628917872263699, 0.99001840977656541, 2045.5045376802309
2015-Jan-01 01:00:00, 0.0042226075501966874, 0.73762110254857161, 675.61720803147, 0.036018016123169495, 1.5072162778350424, 0.10233766986869981, 1372.395909061772, 0.014650134017677015, 0.99001521917477964, 2048.0131170932418
2015-Jan-01 02:00:00, 0.0042231398390140985, 0.73762100633375161, 675.70237424225581, 0.036110322637558506, 1.5072024387076284, 0.1023096211324042, 1375.913067871797, 0.014680764305203391, 0.99001061587572181, 2051.6154421140527
2015-Jan-01 03:00:00, 0.0042236718981017215, 0.73762091016038822, 675.78750369627539, 0.036224010324818104, 1.5071853953402363, 0.10227507675133693, 1380.2449143669571, 0.014718406543422683, 0.99000496175162855, 2056.0324180632324
2015-Jan-01 04:00:00, 0.004224203718098945, 0.7376208140301469, 675.87259489583118, 0.036350698875651538, 1.507166407212053, 0.10223658626441913, 1385.0721332869052, 0.014760312345038235, 0.98999866985862151, 2060.9447281827365
2015-Jan-01 05:00:00, 0.0042247352898979315, 0.73762071794464934, 675.95764638366904, 0.036483115620078929, 1.5071465646823088, 0.10219635958129041, 1390.1176137964919, 0.014804096580978792, 0.98999209778872033, 2066.075260180161
2015-Jan-01 06:00:00, 0.0042252666047765484, 0.73762062190544908, 676.04265676424779, 0.036616888497575835, 1.5071265219056635, 0.10215572388895777, 1395.2147670986719, 0.014848325397576315, 0.98998546007756238, 2071.2574238629195
2015-Jan-01 07:00:00, 0.0042257976545395336, 0.73762052591400717, 676.12762472632539, 0.036749022544221972, 1.5071067257912645, 0.10211558713949917, 1400.2494759633914, 0.014892016569973021, 0.98997890329310767, 2076.3771006897168
2015-Jan-01 08:00:00, 0.0042263284316522336, 0.73762042997166732, 676.2125490643574, 0.036851603645132312, 1.507091333153004, 0.1020844032287351, 1404.1581277546222, 0.014926015464030107, 0.98997379069242819, 2080.3706768189795
2015-Jan-01 09:00:00, 0.0042268589293897882, 0.7376203340796309, 676.29742870236612, 0.036893563595723045, 1.5070849700199718, 0.10207158080633925, 1405.7569294303789, 0.014940133040391552, 0.98997163941490374, 2082.0543581327452
2015-Jan-01 10:00:00, 0.0042273891419733782, 0.73762023823893197, 676.38226271574058, 0.036871074010203279, 1.5070882192969475, 0.10207829211647973, 1404.9000078537358, 0.014933113749296087, 0.9899726406289262, 2081.2822705694762
2015-Jan-01 11:00:00, 0.0042279190646975643, 0.73762014245041341, 676.46705035161028, 0.036795893490138926, 1.507099350564449, 0.10210099662767588, 1402.0354014905029, 0.014908813903148762, 0.98997622683189801, 2078.5024518421133
2015-Jan-01 12:00:00, 0.0042284486940474628, 0.73762004671470838, 676.55179104759395, 0.036693881729026573, 1.507114523737078, 0.10213187342898516, 1398.1484432763684, 0.014875714366809428, 0.98998113864139936, 2074.7002343239624
2015-Jan-01 13:00:00, 0.0042289780277915915, 0.73761995103222233, 676.63648444665455, 0.036584491431847485, 1.5071308372138041, 0.10216502638176195, 1393.9803404073418, 0.0148401947893368, 0.98998642445736473, 2070.6168248539961
2015-Jan-01 14:00:00, 0.0042295070650441424, 0.73761985540312136, 676.72113040706279, 0.036477289684671448, 1.5071468554797112, 0.10219754721965839, 1389.8956279466236, 0.014805392762878903, 0.98999161349275566, 2066.6167583536862
2015-Jan-01 15:00:00, 0.0042300358062885898, 0.73761975982732975, 676.80572900617437, 0.036381305094005244, 1.5071612193834178, 0.10222668693307976, 1386.2383232490854, 0.014774269282367705, 0.98999626000432628, 2063.0440522552599
2015-Jan-01 16:00:00, 0.0042305642533700533, 0.73761966430452874, 676.89028053920856, 0.036305621504947268, 1.5071725583400231, 0.10224967657551577, 1383.3545484278659, 0.014749803459532472, 0.98999991449896507, 2060.2448289670747
2015-Jan-01 17:00:00, 0.004231092409435375, 0.73761956883416957, 676.97478550965991, 0.036253853613313465, 1.5071803207439314, 0.10226540809728787, 1381.3820343822274, 0.014733180761244854, 0.99000239607339258, 2058.3568198918874
2015-Jan-01 18:00:00, 0.0042316202788415178, 0.73761947341548706, 677.05924461464281, 0.036224488273347732, 1.507184726434283, 0.10227433427027655, 1380.2631256588993, 0.014723904943706458, 0.99000377682487706, 2057.3223702735422
2015-Jan-01 19:00:00, 0.0042321478670171589, 0.73761937804752553, 677.14365872274539, 0.036212349623102671, 1.5071865477542097, 0.10227802420666533, 1379.8006061830658, 0.014720278550464556, 0.99000431004810474, 2056.944264905811
2015-Jan-01 20:00:00, 0.0042326751803092874, 0.7376192827291661, 677.2280288494859, 0.036209661248204163, 1.5071869493088965, 0.10227883960815476, 1379.6981709267732, 0.014719751256339326, 0.99000437768273364, 2056.9261997762592
2015-Jan-01 21:00:00, 0.0042332022257974425, 0.73761918745915822, 677.31235612759076, 0.036214569867894821, 1.5071862087814836, 0.10227734345080156, 1379.8852042591909, 0.014721715269711097, 0.99000407079604991, 2057.1975603867818
2015-Jan-01 22:00:00, 0.0042337290111102623, 0.7376190922361533, 677.39664177764189, 0.03622275891874395, 1.5071849733423717, 0.10227484739416484, 1380.1972319912572, 0.014724754948560018, 0.99000360163120338, 2057.5938737688994
