Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-01 11:00:00, 1.8529972628103166, 295.0132320097066, 21.673065825967701, 682.17845973256669, 18.183353788280517, 292.18541145640239, 17.169321815100091, 505.45449396816883, 2.9994797898386012, 294.8147031625943, 1187.6329537007355
2015-Jan-01 12:00:00, 1.8531921584434818, 295.01319646150085, 21.673010276351523, 682.25021029880315, 18.20423561402426, 292.18186359587889, 17.163630930843727, 506.03495963953679, 3.0011270238743388, 294.81442103038438, 1188.28516993834
2015-Jan-01 13:00:00, 1.8533915663408866, 295.01316003780909, 21.672953388172488, 682.32362204907406, 18.226105536368376, 292.17815744612557, 17.157680352696257, 506.64289207379943, 3.0028478233057325, 294.81412697136159, 1188.9665141228734
2015-Jan-01 14:00:00, 1.8535985389170202, 295.01312215397928, 21.672894263520774, 682.3998187256841, 18.247711616019821, 292.17450326146047, 17.151808816826541, 507.24349030138802, 3.0045571330976877, 294.81383520295105, 1189.6433090270721
2015-Jan-01 15:00:00, 1.8538155357685668, 295.01308233911624, 21.672832179081833, 682.47970582585742, 18.268240366468209, 292.17103704465677, 17.146235811087944, 507.81414130947525, 3.0062001288584295, 294.81355483547367, 1190.2938471353327
2015-Jan-01 16:00:00, 1.8540444104331144, 295.0130402385883, 21.672766590002439, 682.56396572697349, 18.287423949233823, 292.16780261153019, 17.141032638558354, 508.34739981789954, 3.007759730234846, 294.81328861531063, 1190.911365544873
2015-Jan-01 17:00:00, 1.8542864463011315, 295.01299560711044, 21.67269711928806, 682.65307090751412, 18.305535655201123, 292.16475254848956, 17.136123838824492, 508.85086267085802, 3.0092563170675426, 294.81303298569765, 1191.5039335783722
2015-Jan-01 18:00:00, 1.8545424385567206, 295.01294829300457, 21.672623533653738, 682.74731411344112, 18.323231295868222, 292.16177517621475, 17.131330429083231, 509.34275988646391, 3.0107366703559189, 294.81277996509124, 1192.0900739999051
2015-Jan-01 19:00:00, 1.8548128089735996, 295.01289821616524, 21.672545709708984, 682.84685062018377, 18.341298174821304, 292.15873703598896, 17.126438152593202, 509.84497665379644, 3.0122564553858253, 294.81252010946008, 1192.6918272739802
2015-Jan-01 20:00:00, 1.8550977338043082, 295.0128453435226, 21.672463596295842, 682.95174531487828, 18.360452623711669, 292.1555170514884, 17.121252418590334, 510.3774253089702, 3.0138661265314104, 294.8122448878197, 1193.3291706238485
2015-Jan-01 21:00:00, 1.8553972639470935, 295.01278966599381, 21.672377179107958, 683.06201693564628, 18.381198474233337, 292.15203032814048, 17.115636626138389, 510.95411118878445, 3.015601102925467, 294.81194833165023, 1194.0161281244307
2015-Jan-01 22:00:00, 1.8557114206631182, 295.01273118012955, 21.672286452514072, 683.1776733097563, 18.403758525657906, 292.14823959130115, 17.109530635536672, 511.58122758928323, 3.017477046093715, 294.81162782085568, 1194.7589008990394
2015-Jan-01 23:00:00, 1.8560402580446957, 295.01266987614122, 21.672191401174207, 683.29873435122101, 18.428123149381271, 292.14414683409018, 17.102937428052662, 512.25850685790499, 3.0194933303489275, 294.81128348626294, 1195.557241209126
2015-Jan-02 00:00:00, 1.856383891756189, 295.01260573239756, 21.672091991587052, 683.42524264172062, 18.454118248390916, 292.13978174949187, 17.095904563596424, 512.98110950693012, 3.0216378406494364, 294.81091739237314, 1196.4063521486507
2015-Jan-02 01:00:00, 1.8567424996967095, 295.01253871530668, 21.671988171903461, 683.55726367457476, 18.481467138681154, 292.13519123556483, 17.088507335271935, 513.74134437136718, 3.0238913176373816, 294.81053280045921, 1197.2986080459418
2015-Jan-02 02:00:00, 1.8571163033350016, 295.01246878290203, 21.671879877428488, 683.69487898320494, 18.50984944650375, 292.13042943514375, 17.080832764674312, 514.53030581407779, 3.0262314752009791, 294.81013347263126, 1198.2251847972827
2015-Jan-02 03:00:00, 1.8575055383346371, 295.01239589048089, 21.671767039274055, 683.8381753268394, 18.538917940376411, 292.12555490756921, 17.072975046213404, 515.33834161604807, 3.0286341548633056, 294.80972347851883, 1199.1765169428875
