Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, -16.188715120625798, 292.663890405826, -6409.862010226487, -2.577226469942026, 290.6599450029637, 17.90407791090604, -205.13072941762286, -13.910489158178947, 292.328479595055, -6614.99273964411
2015-Jan-01 01:00:00, 0.219832137331713, 293.1625886553952, 87.04172352221666, -0.7354897948106254, 293.3346245586788, 20.29021639224692, -58.540279578967365, 0.05993491490760798, 293.1913832032505, 28.501443943249292
2015-Jan-01 02:00:00, -4.410880238411911, 293.10120802891475, -1746.471752772577, -1.4593699935695696, 292.6277143807066, 19.69985137257612, -116.1565096286829, -3.9168705499205725, 293.0219569234637, -1862.62826240126
2015-Jan-01 03:00:00, -5.663745936655387, 293.0434276405603, -2242.5393024976906, -1.521477922231867, 292.385481409487, 19.46815825759319, -121.09990317895996, -4.970432899701214, 292.9333037427271, -2363.639205676651
2015-Jan-01 04:00:00, -6.645395802845337, 292.96833042473935, -2631.2199443985432, -1.5799263919769484, 292.17002687758037, 19.26232005551276, -125.75202722470675, -5.797561725325756, 292.8347141896805, -2756.97197162325
2015-Jan-01 05:00:00, -7.183708414138398, 292.8955229067392, -2844.362836286051, -1.6002641030240163, 292.01870387659756, 19.114506633368364, -127.37077883634285, -6.249178171642257, 292.7487651251254, -2971.7336151223935
2015-Jan-01 06:00:00, -0.838698989430694, 293.1081770293756, -332.07976978467804, -0.7765824511943157, 293.0898417897256, 20.058682565945674, -61.81099198084788, -0.8283022199266963, 293.1051081645313, -393.8907617655259
2015-Jan-01 07:00:00, 1.5659563559549012, 293.2588374535271, 620.0346402364767, -0.4551103945080122, 293.65978515999035, 20.578837958936447, -36.223874106442295, 1.227679855793297, 293.3259461657253, 583.8107661300344
2015-Jan-01 08:00:00, 2.1410413889810727, 293.3715071928637, 847.7374368066472, -0.34804506853668704, 293.8624513011526, 20.764797140970302, -27.702159515978877, 1.7244299854953153, 293.45367907298044, 820.0352772906683
2015-Jan-01 09:00:00, 2.3914465600365067, 293.46158213141337, 946.8844402070287, -0.26043871046338685, 293.9818780155292, 20.870436800370726, -20.729254207582844, 1.9475866687541707, 293.54866677158515, 926.1551859994458
2015-Jan-01 10:00:00, 2.4613867924775747, 293.53389298829154, 974.5770171391677, -0.20219835228053984, 294.05533265834305, 20.934745472951306, -16.093694510006184, 2.015568632120011, 293.6211690698906, 958.4833226291614
2015-Jan-01 11:00:00, 2.558572316367484, 293.5981564923756, 1013.0572666762173, -0.14957978211367814, 294.1265719895714, 20.997910910474047, -11.905593151772225, 2.1052947521456775, 293.6866001546058, 1001.1516735244451
2015-Jan-01 12:00:00, 2.458970847320806, 293.64847614406233, 973.6204325699925, -0.14162230061930117, 294.1560367243682, 21.0268668610571, -11.27222856301511, 2.0236959865434794, 293.7334292099057, 962.3482040069774
2015-Jan-01 13:00:00, 2.3021342144726615, 293.6887164092847, 911.5215465735171, -0.15001214329170148, 294.1686595154286, 21.041058607855632, -11.940006333870958, 1.8917056684592453, 293.76904699420277, 899.5815402396461
2015-Jan-01 14:00:00, 2.143831955572289, 293.72209116027153, 848.8423513503133, -0.16202559947601447, 294.1753792134137, 21.049408074220537, -12.896200544451998, 1.7578885306882397, 293.7979603497215, 835.9461508058613
2015-Jan-01 15:00:00, 2.003759887214591, 293.7508261728513, 793.3813327969676, -0.17061334577676227, 294.1802254139023, 21.055275048054966, -13.579730177284581, 1.6398236801927717, 293.8226969670254, 779.8016026196831
2015-Jan-01 16:00:00, 1.8742472755901645, 293.77582424504965, 742.1012921692258, -0.1750395357974275, 294.1823431356826, 21.057917087141334, -13.932026569576598, 1.531247436408827, 293.84386543544645, 728.1692655996492
