Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-02 13:00:00, 0.0055602751195277401, 0.80124388458887785, 0.058717512895375773, 753.6031251160382, inf, inf, inf, 0, 0.030355444823868538, 1.599080121239808, 753.6031251160382
2015-Jan-02 14:00:00, 0.0055620227785975708, 0.80124355611604814, 0.058717005066827338, 753.83999133368923, inf, inf, inf, 0, 0.030300977337296243, 1.5990895277057593, 753.83999133368923
2015-Jan-02 15:00:00, 0.0055636484776820172, 0.80124325091320869, 0.058716533024566642, 754.06032789693495, inf, inf, inf, 0, 0.030227735893455607, 1.5991021820667473, 754.06032789693495
2015-Jan-02 16:00:00, 0.0055651250985764254, 0.80124297414910883, 0.058716104720383043, 754.26045938264679, inf, inf, inf, 0, 0.030140682062988731, 1.5991172261838573, 754.26045938264679
2015-Jan-02 17:00:00, 0.00556643565468622, 0.80124272905889604, 0.058715725132694872, 754.43808353950044, inf, inf, inf, 0, 0.030045843108707386, 1.5991336178555478, 754.43808353950044
2015-Jan-02 18:00:00, 0.0055675749390587054, 0.80124251663027823, 0.058715395783579753, 754.59249465136895, inf, inf, inf, 0, 0.029948558749018177, 1.5991504340144158, 754.59249465136895
2015-Jan-02 19:00:00, 0.0055685485792071237, 0.80124233578441684, 0.058715115016668901, 754.72445543439028, inf, inf, inf, 0, 0.029852928447599437, 1.5991669660115284, 754.72445543439028
2015-Jan-02 20:00:00, 0.0055693701252778234, 0.80124218393187818, 0.058714878851927284, 754.83580238629406, inf, inf, inf, 0, 0.029761237724395991, 1.5991828189341266, 754.83580238629406
2015-Jan-02 21:00:00, 0.0055700578947085327, 0.80124205757481659, 0.058714681911659489, 754.92901813213393, inf, inf, inf, 0, 0.029675130037224093, 1.599197708445304, 754.92901813213393
2015-Jan-02 22:00:00, 0.005570632403597885, 0.80124195279703958, 0.058714518174182335, 755.00688328900401, inf, inf, inf, 0, 0.029595713745143939, 1.5992114424895461, 755.00688328900401
2015-Jan-02 23:00:00, 0.0055711137218969545, 0.80124186576847534, 0.058714381749719935, 755.07211800609207, inf, inf, inf, 0, 0.029522495186494434, 1.5992241065540809, 755.07211800609207
