Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 0.0055120413631675313, 0.80125290646897773, 0.058731484825623251, 747.06583896602706, 0.31328233180936532, 10.56904704894405, 0.71053599174249948, 242.07668579340447, 0.027119262256318097, 1.4870074845645405, 989.14252475943158
2015-Jan-01 01:00:00, 0.0055120989438480275, 0.80125290056056564, 0.058731473007920948, 747.07364307280875, 0.31319142857730486, 10.569062521937928, 0.71056079379534198, 242.00644387130816, 0.02711293387176893, 1.4870085653629073, 989.08008694411694
2015-Jan-01 02:00:00, 0.0055122316132368435, 0.80125288028061348, 0.058731439112605366, 747.09162420932978, 0.31332167775933928, 10.569039703986382, 0.71052460885703517, 242.10708883948141, 0.027122201458717538, 1.4870069445570391, 989.19871304881121
2015-Jan-01 03:00:00, 0.0055124623548403065, 0.801252841248972, 0.058731376400815508, 747.12289740889742, 0.31363499733879452, 10.568985198069853, 0.71043794812305783, 242.34919430693833, 0.027144412813423179, 1.4870030816409956, 989.47209171583575
2015-Jan-01 04:00:00, 0.0055128060797488398, 0.80125278062602689, 0.058731280502667696, 747.16948362265168, 0.31409733726874706, 10.568904908112453, 0.71031020994658411, 242.70644942983805, 0.027177191293615302, 1.4869973884634944, 989.8759330524897
2015-Jan-01 05:00:00, 0.0055132711182882908, 0.80125269682773559, 0.058731148979209127, 747.23251188817744, 0.31467919727006188, 10.568803948880047, 0.71014953659687152, 243.15605901969437, 0.027218473557783129, 1.4869902226372902, 990.38857090787178
2015-Jan-01 06:00:00, 0.0055138607030509193, 0.8012525892424327, 0.058730980887025323, 747.31242032977184, 0.31535398866232667, 10.568686930088738, 0.70996326648692276, 243.67747771221346, 0.027266395935324882, 1.4869819072218899, 990.98989804198527
2015-Jan-01 07:00:00, 0.0055145744663191052, 0.80125245794498079, 0.058730776338716865, 747.40915910940691, 0.31610225258229085, 10.568557223827845, 0.7097567686964652, 244.25566943083848, 0.02731959196171542, 1.4869726790267055, 991.66482854024537
2015-Jan-01 08:00:00, 0.0055154093663503777, 0.80125230351999099, 0.05873053623105725, 747.52231596931051, 0.31690062814670245, 10.56841887986845, 0.70953649043672229, 244.87258296546068, 0.027376418742189577, 1.4869628229122163, 992.39489893477116
2015-Jan-01 09:00:00, 0.0055163595103308767, 0.80125212709562199, 0.058730262296962668, 747.65109223624381, 0.31771308342937199, 10.568278144911799, 0.70931237623086074, 245.50037605244418, 0.027434341151953624, 1.4869527784812535, 993.15146828868797
2015-Jan-01 10:00:00, 0.0055174153386870362, 0.80125193049922028, 0.058729957344842633, 747.79419226846937, 0.31849592326059789, 10.568142589863886, 0.70909648125683322, 246.10528495603836, 0.027490282653700314, 1.4869430789534375, 993.89947722450779
2015-Jan-01 11:00:00, 0.0055185629663324258, 0.80125171638295734, 0.058729625451843487, 747.9497341726817, 0.31920473340696104, 10.56801990408751, 0.70890105294422612, 246.65299031209, 0.027541112205931632, 1.4869342666316447, 994.60272448477167
2015-Jan-01 12:00:00, 0.005519784615522997, 0.80125148814112368, 0.05872927183671936, 748.1153084703592, 0.31980936128073351, 10.567915298044694, 0.70873439620244116, 247.12019288612541, 0.027584696396236688, 1.4869267104758692, 995.23550135648463
2015-Jan-01 13:00:00, 0.0055210601209016554, 0.80125124962285144, 0.058728902418097084, 748.28818208160965, 0.32029533666086218, 10.567831262184756, 0.70860048650551599, 247.49571138000053, 0.027620000583348799, 1.4869205889086876, 995.78389346161021
2015-Jan-01 14:00:00, 0.0055223695204356001, 0.80125100463769827, 0.058728523054163477, 748.46564948377852, 0.32067352013619982, 10.567765897142261, 0.70849630990635837, 247.78793788956085, 0.027647768681651183, 1.486915772125972, 996.25358737333931
2015-Jan-01 15:00:00, 0.0055236961565916553, 0.80125075636398979, 0.058728138632744259, 748.64545302435943, 0.32097640676590838, 10.567713559603538, 0.70841288824482862, 248.0219817025889, 0.027670266540616887, 1.4869118668902688, 996.66743472694839
2015-Jan-01 16:00:00, 0.005525029378290542, 0.8012505068334691, 0.058727752278663607, 748.82614912610893, 0.32124950882329706, 10.567666358233872, 0.70833765943169891, 248.23301065067602, 0.027690679476787598, 1.4869083210742027, 997.05915977678501
2015-Jan-01 17:00:00, 0.0055263661042504056, 0.80125025663330984, 0.058727364895314771, 749.00732017234714, 0.32154121026133542, 10.567615911906229, 0.70825727687566664, 248.45841154370967, 0.027712401453267779, 1.486904546821046, 997.46573171605678
