Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Nov-18 13:00:00, 0.00354683047149505, 0.73774220555519843, 567.49287543920798, 0.020436427394277919, 1.5096520283460206, 0.10717204070521641, 778.69001046126732, 0.0090858918278915804, 0.9908954270081024, 1346.1828859004754
2015-Nov-18 14:00:00, 0.003547064658775515, 0.73774216092572198, 567.53034540408237, 0.020335093212694683, 1.5096688432331657, 0.10720445491485994, 774.82887008703392, 0.0090528159587167471, 0.99090091157493743, 1342.3592154911162
2015-Nov-18 15:00:00, 0.0035472996117564045, 0.73774211615055318, 567.5679378810247, 0.02022321419169875, 1.5096873826670536, 0.10724021693743424, 770.56593927486506, 0.0090162823503396449, 0.99090696162101821, 1338.1338771558899
2015-Nov-18 16:00:00, 0.0035475353324573916, 0.73774207122930913, 567.60565319318266, 0.020127692402738158, 1.5097032055136435, 0.1072707443503247, 766.92626872922801, 0.0089851137264741997, 0.99091212064513912, 1334.5319219224107
2015-Nov-18 17:00:00, 0.0035477718227236964, 0.73774202616164042, 567.64349163579141, 0.020070553278554625, 1.5097126796506084, 0.10728901444943699, 764.74909439489795, 0.0089665334829693247, 0.99091519746716217, 1332.3925860306895
2015-Nov-18 18:00:00, 0.0035480090841664125, 0.73774198094724197, 567.68145346662595, 0.020057723689199173, 1.5097148311916588, 0.10729314096969705, 764.26024803850351, 0.0089624853793653283, 0.99091587269406678, 1331.9417015051295
2015-Nov-18 19:00:00, 0.0035482471180976419, 0.73774193558586576, 567.71953889562269, 0.020082542871407014, 1.5097107632981739, 0.10728525242634496, 765.2059343309362, 0.0089707849726775972, 0.99091450811517101, 1332.925473226559
2015-Nov-18 20:00:00, 0.003548485925435082, 0.73774189007733937, 567.75774806961317, 0.020133187919456858, 1.5097024309132376, 0.10726912377340585, 767.13566462258143, 0.0089875548589583524, 0.9909117448676068, 1334.8934126921945
2015-Nov-18 21:00:00, 0.003548725506597389, 0.73774184442158497, 567.79608105558225, 0.020200478258642161, 1.5096913520791801, 0.10724768630531634, 769.69963110817253, 0.009009784204848631, 0.99090808080391446, 1337.4957121637549
2015-Nov-18 22:00:00, 0.0035489658613982416, 0.73774179861864075, 567.83453782371862, 0.020278746677954169, 1.5096784641088337, 0.10722274974193631, 772.68189581995466, 0.0090356144087633573, 0.99090382332241345, 1340.5164336436733
2015-Nov-18 23:00:00, 0.003549206988937298, 0.73774175266868047, 567.87311822996764, 0.020364910945517931, 1.5096642769984947, 0.10719529855646932, 775.96501635350739, 0.0090640346306115893, 0.99089913968007104, 1343.838134583475
2015-Nov-19 00:00:00, 0.003549448887515193, 0.73774170657203086, 567.91182200243088, 0.020456611424180766, 1.5096491812550186, 0.1071660864968839, 779.45908336001662, 0.0090942710097549756, 0.990894157946559, 1347.3709053624475
