Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, -15.918333947425108, 292.6263189722292, -6302.805582494835, -2.236063464566658, 290.60063902016935, 17.792544255246355, -177.97633807516087, -13.628260859959951, 292.2872703364167, -6480.781920569996
2015-Jan-01 01:00:00, 0.4202647036163332, 293.1011433014179, 166.4022584792569, -0.40595840174827913, 293.27943664545865, 20.178825413593984, -32.31169011922732, 0.281975426247648, 293.13098518982184, 134.09056836002958
2015-Jan-01 02:00:00, -4.164897230336758, 293.061192435693, -1649.0756884849743, -1.1229544822107629, 292.5676781364847, 19.588291921583902, -89.37998841982423, -3.6557513813476823, 292.9785903692953, -1738.4556769047986
2015-Jan-01 03:00:00, -5.415099732552446, 293.0041485003046, -2144.088755570971, -1.1819105095096198, 292.3248900316565, 19.35561419009605, -94.07251079782536, -4.70656873793549, 292.89045746193256, -2238.1612663687965
2015-Jan-01 04:00:00, -6.395327144883794, 292.9295314841288, -2532.206182115842, -1.2386291816542696, 292.1092130677523, 19.149265781130907, -98.58695402752443, -5.532223667973784, 292.79223050540236, -2630.793136143366
2015-Jan-01 05:00:00, -6.93350784828696, 292.85701374520295, -2745.2968455611303, -1.2574276683769339, 291.9576684749368, 19.00093139524256, -100.08319323596868, -5.983472656496868, 292.70648562910145, -2845.380038797099
2015-Jan-01 06:00:00, -0.6176466061285678, 293.0622260719743, -244.55489437359293, -0.43695558572638404, 293.026945075325, 19.94368823009262, -34.77886754173142, -0.5874034061064608, 293.0563209072557, -279.3337619153244
2015-Jan-01 07:00:00, 1.7718723884554541, 293.2223393706301, 701.566333405887, -0.11641214912946254, 293.5968918238595, 20.46222849307742, -9.26566188206848, 1.455820340923034, 293.2850301714047, 692.3006715238186
2015-Jan-01 08:00:00, 2.35134376934116, 293.33757936260275, 931.0058882239464, -0.007572187050282792, 293.79555206421577, 20.64611919681107, -0.6026976173910428, 1.9565196826450175, 293.41423264614014, 930.4031906065553
2015-Jan-01 09:00:00, 2.6042164033217454, 293.42707985256556, 1031.129874463776, 0.07998584290723844, 293.9084907485824, 20.75063765776457, 6.366361082351563, 2.181722747739907, 293.50765610914243, 1037.4962355461278
2015-Jan-01 10:00:00, 2.675471601529942, 293.4987829143007, 1059.3431072387452, 0.13791498882502345, 293.98212119337677, 20.814702068577446, 10.97715027579115, 2.250747494960407, 293.57968176704895, 1070.3202575145365
2015-Jan-01 11:00:00, 2.7738780918022052, 293.5624962585696, 1098.3067939091127, 0.1888549587254525, 294.0556573810461, 20.878528824614875, 15.031645798034415, 2.3412092657509627, 293.64503921193267, 1113.338439707147
2015-Jan-01 12:00:00, 2.674615808343381, 293.6127764043319, 1059.0042590846901, 0.19707776493815957, 294.086836078239, 20.907480601640998, 15.686128535948521, 2.259937323257034, 293.69212224846115, 1074.6903876206386
2015-Jan-01 13:00:00, 2.5178253152765464, 293.65315535543556, 996.923641964353, 0.18812118390569668, 294.1004972387172, 20.921889310880374, 14.973242019491748, 2.1278905643378874, 293.728029303373, 1011.8968839838448
2015-Jan-01 14:00:00, 2.359497641290475, 293.68674174175027, 934.234383731757, 0.1753425845307943, 294.10733585742275, 20.93049479612148, 13.956147308847918, 1.993924199323897, 293.7571387760915, 948.1905310406049
2015-Jan-01 15:00:00, 2.219414712808568, 293.7157102859832, 878.7690651523083, 0.16591647891088007, 294.1119611580974, 20.93664168628345, 13.205889640795931, 1.8757099858410697, 293.78203286448, 891.9749547931042
2015-Jan-01 16:00:00, 2.0898788876902312, 293.7409901133368, 827.4798332273182, 0.16071532782491904, 294.11396850063613, 20.939547387290872, 12.791911308461618, 1.7669847046450315, 293.8034174544737, 840.2717445357798
2015-Jan-01 17:00:00, 1.974242687237485, 293.7634586319424, 781.6941063943946, 0.16335459775068617, 294.11439226215276, 20.939470400096752, 13.001980299804387, 1.6711448875455055, 293.82219622692253, 794.6960866941989
2015-Jan-01 18:00:00, 1.867306977738245, 293.7835409992809, 739.3533068467837, 0.17376374319837054, 294.11259208679184, 20.935901394750942, 13.830481645417857, 1.583849799433127, 293.8386159987741, 753.1837884922015
2015-Jan-01 19:00:00, 1.7705029516836677, 293.8017039660021, 701.0241099697789, 0.19128938575222376, 294.1091971203032, 20.929809279039603, 15.225410605877165, 1.506181727276479, 293.8531707015945, 716.2495205756561
2015-Jan-01 20:00:00, 1.6768387484966842, 293.81803367168675, 663.9381143701991, 0.2137246981671812, 294.10331473915903, 20.920749689612933, 17.011117859029813, 1.4319497065244826, 293.86578265426976, 680.9492322292289
2015-Jan-01 21:00:00, 1.594996824340274, 293.8330657388952, 631.5331065246022, 0.2406316666665799, 294.0972362303646, 20.911050983096914, 19.15274031210931, 1.3683096526406062, 293.87728133409007, 650.6858468367116
2015-Jan-01 22:00:00, 1.52387557758934, 293.84709152519673, 603.3729113348105, 0.27075949439720065, 294.0913713270894, 20.901247874567275, 21.550722542320432, 1.3141349924150192, 293.88797791176734, 624.9236338771309
2015-Jan-01 23:00:00, 8.089130889447855, 294.1285865120462, 3202.8615240723966, 1.1694057478848938, 295.38105057402936, 22.0515452537515, 93.07721181917904, 6.930940343572991, 294.33821796502457, 3295.9387358915756
2015-Jan-02 00:00:00, 4.782827200092331, 294.1365137465245, 1893.7427796409731, 0.7304815841592898, 294.88932241017324, 21.628068087216946, 58.14165807016038, 4.1045649447318535, 294.26251526526306, 1951.8844377111336
2015-Jan-02 01:00:00, -2.6855848565586915, 293.8827704353932, -1063.3474132460776, -0.17530633233724244, 293.4600744697322, 20.32850900378918, -13.953261866302215, -2.2654264261605017, 293.81202160343923, -1077.3006751123798
2015-Jan-02 02:00:00, -6.582223676021608, 293.62816306380927, -2606.2071739090115, -0.5159182594027407, 292.65556641028564, 19.581226314069283, -41.06379090291401, -5.566874447810719, 293.46537448102373, -2647.2709648119258
2015-Jan-02 03:00:00, -6.859670084031207, 293.48004160634054, -2716.0610552901658, -0.5068650158666257, 292.4645191072449, 19.387168013282462, -40.343210669931835, -5.796367912455035, 293.3100683005352, -2756.4042659600977
2015-Jan-02 04:00:00, -7.0543851651848195, 293.3635376346362, -2793.15777310902, -0.5319475540251816, 292.3234214058919, 19.24907558940083, -42.33962014659908, -5.962690708720116, 293.18944794782095, -2835.497393255619
2015-Jan-02 05:00:00, -7.905103080894511, 293.23560658735005, -3129.9963924000003, -0.6351465297624336, 292.0856760076088, 19.027809001127366, -50.553598008082965, -6.688292474376638, 293.0431366989336, -3180.5499904080834
2015-Jan-02 06:00:00, -1.905207947106524, 293.3837734982589, -754.3600558008723, 0.07668399585887671, 293.02396063439863, 19.866979652520797, 6.1035551934026175, -1.5734883391265997, 293.3235497395572, -748.2565006074697
2015-Jan-02 07:00:00, 0.5689265057651638, 293.5092776635194, 225.26435042820455, 0.36151008935119106, 293.54146080725803, 20.350165721045073, 28.77388897922811, 0.5342101365979851, 293.51466432441305, 254.03823940743266
2015-Jan-02 08:00:00, 1.6145776148791164, 293.61149951687077, 639.2860482787763, 0.5059817635491106, 293.82206318143005, 20.60293366855518, 40.272909439417255, 1.4290261358912533, 293.6467426574014, 679.5589577181936
2015-Jan-02 09:00:00, 1.8258207849478798, 293.67943583695023, 722.9270019093963, 0.5508217927123175, 293.92237973662725, 20.695157030339658, 43.841888726504514, 1.6124175429697358, 293.7200986265882, 766.7688906359008
2015-Jan-02 10:00:00, 1.8686043048441783, 293.73011177969914, 739.8669787268061, 0.557612000152751, 293.9815261883959, 20.751453585664763, 44.38234577263459, 1.6491766741297376, 293.77219232268203, 784.2493244994407
2015-Jan-02 11:00:00, 1.7987040575707924, 293.76805376792953, 712.1902337742522, 0.5137254212620902, 294.0167706170679, 20.7911416911258, 40.88925502392448, 1.5836304704300521, 293.80968280627695, 753.0794887981767
2015-Jan-02 12:00:00, 1.726018436720173, 293.7987851790104, 683.4106304327547, 0.445236417750249, 294.0482031154363, 20.83145343733952, 35.4379687627733, 1.511647259346727, 293.8405315619997, 718.848599195528
2015-Jan-02 13:00:00, 1.64783700580934, 293.8243108606153, 652.4549813792971, 0.36565670308245923, 294.07350220283786, 20.86930256948193, 29.103932888534732, 1.4332317903787999, 293.866019317349, 681.5589142678318
2015-Jan-02 14:00:00, 1.558033266049793, 293.8455081110986, 616.8975220274067, 0.28476170568174963, 294.0868352806648, 20.900931827552427, 22.665208928269983, 1.3449191533674916, 293.88590030017207, 639.5627309556767
2015-Jan-02 15:00:00, 1.4709587360899927, 293.8635426739175, 582.4206832240269, 0.21225737081553928, 294.1041630867862, 20.92795426342383, 16.894327994635976, 1.2602833130758095, 293.9038165694304, 599.3150112186629
2015-Jan-02 16:00:00, 1.3875703510583952, 293.87909678955685, 549.4033599018587, 0.15306022388645263, 294.11805437306316, 20.948475087029635, 12.182614037546712, 1.1809439419414618, 293.9190923686326, 561.5859739394054
2015-Jan-02 17:00:00, 1.3145259385777872, 293.8929099529144, 520.4816943385287, 0.11320239900136753, 294.1275851425506, 20.962384373777866, 9.010186318433108, 1.1134541419948276, 293.9321887653567, 529.4918806569617
2015-Jan-02 18:00:00, 1.2495430837890134, 293.905362024369, 494.7519727934303, 0.09320532656647486, 294.13195746731697, 20.969446438911234, 7.418547359797531, 1.056000792606218, 293.94328848739923, 502.1705201532278
2015-Jan-02 19:00:00, 1.1931093240826132, 293.9167945664362, 472.40723389717124, 0.09003419692097249, 294.1327113975808, 20.97118471006229, 7.166145739355389, 1.0084818775393016, 293.95293369442334, 479.5733796365266
2015-Jan-02 20:00:00, 1.1400540196068163, 293.92726630598446, 451.4001818818372, 0.09974222592423143, 294.1298185925772, 20.96803159764039, 7.93884270404656, 0.9659316000661544, 293.96116854033306, 459.3390245858838
2015-Jan-02 21:00:00, 1.0925663830216175, 293.93699605862395, 432.59762742122473, 0.12053696291143863, 294.12479245971167, 20.961234068466297, 9.593970654959383, 0.929872741055724, 293.96842852333015, 442.1915980761841
2015-Jan-02 22:00:00, 1.043335400377734, 293.94584120649824, 413.1048015222074, 0.1470304024631031, 294.11880308311794, 20.95121281800766, 11.702678850920478, 0.8933161505422353, 293.9747907393481, 424.8074803731279
2015-Jan-02 23:00:00, -15.255381431172205, 293.2906919635479, -6040.311980201507, -1.727926977539404, 291.2745828555397, 18.39051361847538, -137.53192643990639, -12.991220711283912, 292.95324524990286, -6177.843906641414
2015-Jan-03 00:00:00, -12.820054180151418, 293.08935924156, -5076.053142333711, -1.3584310764127296, 291.3487146167908, 18.407750973332327, -108.12241796289563, -10.901662445283652, 292.79801845751257, -5184.175560296606
2015-Jan-03 01:00:00, -3.247689373811838, 293.30191941063566, -1285.9106224983734, -0.2762578587537743, 292.7976870079918, 19.689444869665692, -21.988357148445356, -2.7503453582549513, 293.21752339927417, -1307.8989796468188
2015-Jan-03 02:00:00, -5.8823974562921455, 293.22566647904256, -2329.113564800465, -0.670735069068761, 292.382264189993, 19.334976237762476, -53.3862179240886, -5.01009429660185, 293.0845018319558, -2382.499782724554
2015-Jan-03 03:00:00, -5.414677535902452, 293.19808895045037, -2143.9215883654533, -0.5783955949623208, 292.4101508698895, 19.347795823452714, -46.03658687753185, -4.605203762509624, 293.06620763768564, -2189.9581752429854
2015-Jan-03 04:00:00, -7.720291075614824, 293.0687620613421, -3056.8207609277574, -0.8148766900226448, 291.9739403461266, 18.947806393891312, -64.85896825882105, -6.564495795726774, 292.8855160314724, -3121.6797291865787
2015-Jan-03 05:00:00, -7.5311117026678716, 292.99692108885523, -2981.915886344711, -0.7546234832344926, 291.920042865626, 18.883443798554538, -60.063198697102024, -6.396895468725464, 292.81667835497683, -3041.979085041813
2015-Jan-03 06:00:00, -0.12099833994385027, 293.25368462649874, -47.90884617633414, 0.17479452358279587, 293.16020019110545, 19.995312685164322, 13.912525165687654, -0.07148994314119408, 293.23803764818035, -33.99632101064648
2015-Jan-03 07:00:00, 2.206212756032221, 293.4053328257056, 873.5417990863594, 0.48022128349787135, 293.7326920181778, 20.517205389848016, 38.22254012779921, 1.9173245466230253, 293.4601246438877, 911.7643392141587
