Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 0.1138984809846466, 290.2026387537027, 45.097683222296894, -0.852637431756807, 290.35573084634774, 17.332332950378827, -67.86448158317138, -0.047875683954632625, 290.22826257700814, -22.76679836087449
2015-Jan-01 01:00:00, 13.113053466541839, 290.8142727395796, 5192.065128514417, 1.1672747606748635, 292.96720095659015, 19.63890718448374, 92.90759887834075, 11.113626079296893, 291.1746195822471, 5284.972727392757
2015-Jan-01 02:00:00, 7.596102212376219, 290.933355947147, 3007.6486388269655, 0.47410342274705825, 292.2588219472389, 19.038510152158324, 37.73559757427268, 6.404056069338579, 291.15520611587175, 3045.384236401238
2015-Jan-01 03:00:00, 5.7200271022096825, 291.01483770547566, 2264.8236223025474, 0.4195843309313362, 292.015534184638, 18.804271636564806, 33.39622685859126, 4.832864305847695, 291.182329502873, 2298.219849161139
2015-Jan-01 04:00:00, 4.225202685490489, 291.059970299716, 1672.9534109057497, 0.3507260111389354, 291.80161521910003, 18.60216585350065, 27.91554538561041, 3.5767112840772404, 291.1841032842571, 1700.86895629136
2015-Jan-01 05:00:00, 3.213468292895326, 291.090997226123, 1272.3609117967399, 0.3180486499001248, 291.6513508170273, 18.458421960906605, 25.31463660846629, 2.728846781454776, 291.1847865339431, 1297.6755484052062
2015-Jan-01 06:00:00, 8.52800299351113, 291.3633779595741, 3376.631314091075, 1.0967919833260131, 292.734399469968, 19.41667923100499, 87.29762098250035, 7.284202385781559, 291.592852992042, 3463.9289350735753
2015-Jan-01 07:00:00, 10.758671487301818, 291.61219268744196, 4259.85627229303, 1.4070127215515786, 293.31039507413203, 19.944559146153892, 111.98920593045223, 9.193435506224494, 291.89642969238207, 4371.845478223482
2015-Jan-01 08:00:00, 10.996778908686792, 291.79732222728046, 4354.134027094211, 1.5039774864525495, 293.5166203671966, 20.135763364927243, 119.70698051639766, 9.407919143858642, 292.08509013864307, 4473.841007610608
2015-Jan-01 09:00:00, 10.914322264771295, 291.9496464316017, 4321.485623228526, 1.5703950014567893, 293.6412034943643, 20.250036254310146, 124.9933895525551, 9.35038034564633, 292.2327711739606, 4446.479012781081
2015-Jan-01 10:00:00, 10.66837315552083, 292.07803083116875, 4224.10298105546, 1.6032333051576344, 293.72022950378266, 20.323911214894963, 127.6071083194368, 9.151093342098546, 292.3528942019182, 4351.710089374897
2015-Jan-01 11:00:00, 10.47942251982078, 292.1935034408014, 4149.288674141208, 1.6267466832983326, 293.7978851338685, 20.39785807479859, 129.47862270334048, 8.997703918315853, 292.4620371861266, 4278.767296844548
2015-Jan-01 12:00:00, 10.103685194919372, 292.29085056710716, 4000.5168669431723, 1.6075927382160136, 293.83307151585547, 20.435963235334384, 127.95409128486193, 8.681649816501148, 292.54898014392546, 4128.470958228034
2015-Jan-01 13:00:00, 9.68883874874617, 292.3743060100406, 3836.259947503337, 1.5706160772630657, 293.8507261949387, 20.459380310584436, 125.010985771563, 8.33004941028771, 292.62142216926736, 3961.2709332749
2015-Jan-01 14:00:00, 9.291898445569842, 292.44757541958967, 3679.0928993034445, 1.5296474085166585, 293.8618688032616, 20.476979059052496, 121.75014199192863, 7.992689939176517, 292.6842930915422, 3800.843041295373
2015-Jan-01 15:00:00, 8.931521854104158, 292.5133029678229, 3536.4031178230284, 1.4922222473371505, 293.871090557339, 20.492130659959628, 118.77133873157827, 7.686367415709513, 292.74056296981894, 3655.174456554607
2015-Jan-01 16:00:00, 8.597441845750176, 292.5727597099886, 3404.1253713824844, 1.4595634160856306, 293.87774326731835, 20.503949301116222, 116.17190482280655, 7.402737844403914, 292.7911816252672, 3520.297276205291
2015-Jan-01 17:00:00, 8.291569498469762, 292.6271185424319, 3283.016344248296, 1.435599119084624, 293.88272734057705, 20.512658214544047, 114.26450018408747, 7.1440499201981265, 292.83727634632993, 3397.280844432383
2015-Jan-01 18:00:00, 8.006930798958017, 292.6770403587259, 3170.314701588833, 1.4203185088248191, 293.8855113318477, 20.517723377053187, 113.04826142311792, 6.90449509122232, 292.87930845859984, 3283.362963011951
2015-Jan-01 19:00:00, 7.74385490883027, 292.7232012967573, 3066.15077373097, 1.4134158070253933, 293.8868543091698, 20.519982924163287, 112.49885054612177, 6.684296245884458, 292.91796798041645, 3178.649624277092
2015-Jan-01 20:00:00, 7.493834412326973, 292.76585315319005, 2967.156080799929, 1.41244531961353, 293.885908876776, 20.51901845124212, 112.42160596051474, 6.475960550450383, 292.9533227308642, 3079.5776867604436
2015-Jan-01 21:00:00, 7.265255980355591, 292.80570049880174, 2876.6512941918945, 1.4166734515613304, 293.8849352521239, 20.51723989955167, 112.75813819803508, 6.286348169273311, 292.98633765743244, 2989.4094323899294
2015-Jan-01 22:00:00, 7.056124200552088, 292.84317411298827, 2793.8463377450666, 1.4245625863319409, 293.88428128927995, 20.515246531813887, 113.386062825088, 6.113540313668348, 293.01742965987137, 2907.232400570155
2015-Jan-01 23:00:00, 13.776086468771254, 293.15776773411875, 5454.590598933125, 2.2975503318818253, 295.1886343965677, 21.685052559512314, 182.87029911780394, 11.854863911190662, 293.4976844967446, 5637.460898050929
2015-Jan-02 00:00:00, 10.21108383051485, 293.1865906446956, 4043.0409603702365, 1.8582813555130075, 294.6933107498714, 21.257331643013515, 147.90730048963331, 8.813031644886825, 293.4387782598673, 4190.94826085987
2015-Jan-02 01:00:00, 2.425789467245692, 292.9455305634255, 960.4823875796661, 0.8856180616519572, 293.2491424742069, 19.962949299510058, 70.48952860404768, 2.1680029331720925, 292.9963476750142, 1030.9719161837138
2015-Jan-02 02:00:00, -0.9926335761670009, 292.73834869685805, -393.02960133269437, 0.52431550909619, 292.44929881780615, 19.219010481215207, 41.73215822523082, -0.7387338831614901, 292.68996890859256, -351.29744310746355
2015-Jan-02 03:00:00, -1.394048276197856, 292.61656258879844, -551.968270455113, 0.5303343644541353, 292.2564076989282, 19.02554928601262, 42.21122058324791, -1.0719543005771104, 292.55628158341676, -509.75704987186515
2015-Jan-02 04:00:00, -1.7069656267543896, 292.5224100636338, -675.8667406380581, 0.49119400182702255, 292.1163453347818, 18.891940710631445, 39.09589826718055, -1.3390481664415435, 292.4544448886668, -636.7708423708775
2015-Jan-02 05:00:00, -2.616057730496079, 292.41733513815774, -1035.818404259987, 0.3639510761565946, 291.8825360438349, 18.67877751315706, 28.968175903458903, -2.117278088836874, 292.32782301992825, -1006.850228356528
2015-Jan-02 06:00:00, 2.5328093096520314, 292.5520816764732, 1002.8564992413644, 1.0535339150241307, 292.8455055721817, 19.533995489632844, 83.85455565337462, 2.285215259057073, 292.6011935667566, 1086.711054894739
2015-Jan-02 07:00:00, 4.97302505485765, 292.6908281433224, 1969.050918341462, 1.3299428198594492, 293.3804738433473, 20.02621494678067, 105.8549351030202, 4.363263349573131, 292.80625774687337, 2074.905853444482
2015-Jan-02 08:00:00, 6.034017080948888, 292.80466255027227, 2389.146795656064, 1.4630183934398464, 293.65935565914816, 20.284550140453007, 116.44689890386906, 5.268945151533552, 292.94771700085715, 2505.5936945599333
2015-Jan-02 09:00:00, 6.190620836022223, 292.8850025610366, 2451.1534745570007, 1.4944250363878906, 293.7614176351351, 20.38172997659251, 118.94666663931221, 5.404594011915565, 293.0316927304172, 2570.100141196313
2015-Jan-02 10:00:00, 6.168635809644586, 292.9478735646617, 2442.448584494892, 1.4857285423880233, 293.8216139046604, 20.443172940922977, 118.25448138575594, 5.3848331566218395, 293.0941160498231, 2560.703065880648
