Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 1.9463966920799645, 294.91313735398484, 21.646034908176091, 716.56333448539658, 8.1829686681683143, 293.88361183154524, 19.896281041927807, 227.4672942893624, 2.3842389882960711, 294.84085889388103, 944.03062877475895
2015-Jan-01 01:00:00, 1.9464620114099902, 294.91318734853024, 21.646017539979709, 716.58738170923334, 8.1807893628721846, 293.88387407965735, 19.896875999676464, 227.40671472475165, 2.3841467224007156, 294.84092378981609, 943.99409643398496
2015-Jan-01 02:00:00, 1.9465564390639074, 294.91322603785807, 21.645991609222392, 716.62214512351261, 8.1849519496176413, 293.88302258948164, 19.895718552242158, 227.52242485180091, 2.3845267576167424, 294.84089998355512, 944.14456997531352
2015-Jan-01 03:00:00, 1.9466886671778272, 294.91325045678792, 21.645954565724765, 716.67082472649827, 8.1943569678695525, 293.88125356215409, 19.893112756090829, 227.7838622519985, 2.3853099875537653, 294.84079849250901, 944.45468697849674
2015-Jan-01 04:00:00, 1.946864252721684, 294.91325875796656, 21.645904779947728, 716.73546630922669, 8.2080734669906175, 293.87873215146192, 19.889316078427445, 228.16514868589724, 2.3864362211004417, 294.84062919374037, 944.90061499512399
2015-Jan-01 05:00:00, 1.9470862866402252, 294.91324996572592, 21.645841346384998, 716.81720779886564, 8.2253056654935559, 293.87559905543026, 19.884548613642718, 228.64416329869522, 2.3878524638807108, 294.84040105786818, 945.46137109756091
2015-Jan-01 06:00:00, 1.9473560200928097, 294.9132237486599, 21.645763899604674, 716.91650980805662, 8.245358232182582, 293.87197703258363, 19.879002676344328, 229.20157751757804, 2.3895110630696506, 294.840122395089, 946.11808732563463
2015-Jan-01 07:00:00, 1.9476734247478493, 294.91318021816318, 21.645672449693222, 717.03336190656341, 8.2676808112425491, 293.86796273274683, 19.872830466794426, 229.82209274453757, 2.3913733542628446, 294.8398000943364, 946.85545465110101
2015-Jan-01 08:00:00, 1.9480374689873947, 294.91311983028049, 21.645567301147878, 717.16738430562032, 8.2915464077390979, 293.86368588402144, 19.866233065914173, 230.48550022925505, 2.3933873391499612, 294.83944368727776, 947.6528845348754
2015-Jan-01 09:00:00, 1.9484459536541572, 294.91304344563986, 21.645449101114423, 717.31776738841756, 8.3158248285265124, 293.85935008084965, 19.859523035309113, 231.16038325888397, 2.395471627075576, 294.83906826759073, 948.4781506473015
